id,store_id,product_option_id,type,reason,quantity,created_at,is_anomaly,anomaly_type,z_quantity,z_rolling_dev,dayofweek,is_weekend,pred_anomaly,anomaly_score
134,1,1,OUT,SALE,1,2025-05-14,0,,-1.1805977464785478,-0.8017837257372702,2,0,0,-0.13561555525283026
135,1,1,OUT,SALE,1,2025-05-15,0,,-1.1805977464785478,-0.5855400437691172,3,0,0,-0.13858447125396994
136,1,1,OUT,SALE,1,2025-05-16,0,,-1.1805977464785478,-0.5855400437691172,4,0,0,-0.12155641137069828
137,1,1,OUT,SALE,1,2025-05-17,0,,-1.1805977464785478,-0.5855400437691172,5,1,0,-0.06372465633576607
138,1,1,OUT,SALE,2,2025-05-18,0,,-0.717127013112964,2.267786838055343,6,1,0,-0.07503063877756033
139,1,1,OUT,SALE,1,2025-05-19,0,,-1.1805977464785478,-0.37796447300922703,0,0,0,-0.10231154920452246
140,1,1,OUT,SALE,1,2025-05-20,0,,-1.1805977464785478,-0.37796447300922703,1,0,0,-0.13353884065280242
141,1,1,OUT,SALE,1,2025-05-21,0,,-1.1805977464785478,-0.37796447300922703,2,0,0,-0.139983965103126
142,1,1,OUT,SALE,1,2025-05-22,0,,-1.1805977464785478,-0.37796447300922703,3,0,0,-0.14151244481869446
143,1,1,OUT,SALE,2,2025-05-23,0,,-0.717127013112964,2.2677868380553634,4,0,0,-0.11366983150329446
144,1,1,OUT,SALE,2,2025-05-24,0,,-0.717127013112964,1.4638501094227994,5,1,0,-0.10994757359961127
145,1,1,OUT,SALE,1,2025-05-25,0,,-1.1805977464785478,-0.8017837257372732,6,1,0,-0.04343721441755788
146,1,1,OUT,SALE,2,2025-05-26,0,,-0.717127013112964,1.4638501094227994,0,0,0,-0.09030540423067668
147,1,1,OUT,SALE,1,2025-05-27,0,,-1.1805977464785478,-0.8017837257372732,1,0,0,-0.12924612564534743
148,1,1,OUT,SALE,2,2025-05-28,0,,-0.717127013112964,1.0690449676496971,2,0,0,-0.16891343642046636
149,1,1,OUT,SALE,2,2025-05-29,0,,-0.717127013112964,0.801783725737273,3,0,0,-0.17957542111257302
150,1,1,OUT,SALE,1,2025-05-30,0,,-1.1805977464785478,-1.4638501094227991,4,0,0,-0.09693995218101858
151,1,1,OUT,SALE,1,2025-05-31,0,,-1.1805977464785478,-1.0690449676496971,5,1,0,-0.049652784846248466
152,1,1,OUT,SALE,1,2025-06-06,0,,-1.1805977464785478,-0.801783725737273,4,0,0,-0.11736221474919362
153,1,1,OUT,SALE,1,2025-06-07,0,,-1.1805977464785478,-0.801783725737273,5,1,0,-0.05680409949714149
154,1,1,OUT,SALE,1,2025-06-08,0,,-1.1805977464785478,-0.5855400437691199,6,1,0,-0.051386537817247335
155,1,1,OUT,SALE,1,2025-06-10,0,,-1.1805977464785478,-0.5855400437691199,1,0,0,-0.13112530403264822
156,1,1,OUT,SALE,1,2025-06-14,0,,-1.1805977464785478,-0.37796447300922686,5,1,0,-0.0671268746745235
157,1,1,OUT,SALE,1,2025-06-15,0,,-1.1805977464785478,0.0,6,1,0,-0.06368934567840712
158,1,1,OUT,SALE,1,2025-06-16,0,,-1.1805977464785478,0.0,0,0,0,-0.09913112024380555
159,1,1,OUT,SALE,1,2025-06-21,0,,-1.1805977464785478,0.0,5,1,0,-0.07616483022254994
160,1,1,OUT,SALE,1,2025-06-22,0,,-1.1805977464785478,0.0,6,1,0,-0.06368934567840712
161,1,1,OUT,SALE,1,2025-06-28,0,,-1.1805977464785478,0.0,5,1,0,-0.07616483022254994
162,1,1,OUT,SALE,1,2025-06-29,0,,-1.1805977464785478,0.0,6,1,0,-0.06368934567840712
163,1,1,OUT,DAMAGE,5,2025-08-02,1,THEFT_SPIKE,0.673285186983787,0.0,5,1,0,-0.1318402067483777
164,1,1,OUT,SALE,1,2025-08-04,0,,-1.1805977464785478,-0.3779644730092272,0,0,0,-0.10231154920452246
165,1,1,OUT,SALE,1,2025-08-09,0,,-1.1805977464785478,-0.3779644730092272,5,1,0,-0.0671268746745235
166,1,1,OUT,SALE,1,2025-08-13,0,,-1.1805977464785478,-0.3779644730092272,2,0,0,-0.139983965103126
167,1,1,OUT,SALE,1,2025-08-16,0,,-1.1805977464785478,-0.3779644730092272,5,1,0,-0.0671268746745235
168,1,1,OUT,SALE,1,2025-08-18,0,,-1.1805977464785478,-0.3779644730092272,0,0,0,-0.10231154920452246
169,1,1,OUT,SALE,1,2025-08-21,0,,-1.1805977464785478,-0.3779644730092272,3,0,0,-0.14151244481869446
170,1,1,OUT,SALE,1,2025-08-22,0,,-1.1805977464785478,-0.3779644730092272,4,0,0,-0.12373798352785814
171,1,1,OUT,SALE,1,2025-08-23,0,,-1.1805977464785478,0.0,5,1,0,-0.07616483022254994
172,1,1,OUT,SALE,1,2025-08-26,0,,-1.1805977464785478,0.0,1,0,0,-0.13314641442123298
173,1,1,OUT,SALE,1,2025-08-29,0,,-1.1805977464785478,0.0,4,0,0,-0.1216720276807256
174,1,1,OUT,SALE,1,2025-08-31,0,,-1.1805977464785478,0.0,6,1,0,-0.06368934567840712
175,1,1,OUT,SALE,1,2025-09-01,0,,-1.1805977464785478,0.0,0,0,0,-0.09913112024380555
176,1,1,OUT,SALE,1,2025-09-02,0,,-1.1805977464785478,0.0,1,0,0,-0.13314641442123298
177,1,1,OUT,SALE,1,2025-09-03,0,,-1.1805977464785478,0.0,2,0,0,-0.13972568361488985
178,1,1,OUT,SALE,1,2025-09-04,0,,-1.1805977464785478,0.0,3,0,0,-0.14165955593087393
179,1,1,OUT,SALE,2,2025-09-05,0,,-0.717127013112964,0.0,4,0,0,-0.17881404505483534
180,1,1,OUT,SALE,1,2025-09-06,0,,-1.1805977464785478,-0.37796447300922703,5,1,0,-0.0671268746745235
181,1,1,OUT,SALE,1,2025-09-07,0,,-1.1805977464785478,-0.37796447300922703,6,1,0,-0.05714278806499262
182,1,1,OUT,SALE,1,2025-09-08,0,,-1.1805977464785478,-0.37796447300922703,0,0,0,-0.10231154920452246
183,1,1,OUT,SALE,2,2025-09-09,0,,-0.717127013112964,2.2677868380553634,1,0,0,-0.11486155142209176
184,1,1,OUT,SALE,1,2025-09-10,0,,-1.1805977464785478,-0.58554004376912,2,0,0,-0.13767377594693986
185,1,1,OUT,SALE,2,2025-09-11,0,,-0.717127013112964,1.4638501094227994,3,0,0,-0.16012962090263982
186,1,1,OUT,SALE,1,2025-09-12,0,,-1.1805977464785478,-0.8017837257372732,4,0,0,-0.11736221474919362
187,1,1,OUT,SALE,1,2025-09-13,0,,-1.1805977464785478,-0.58554004376912,5,1,0,-0.06372465633576607
188,1,1,OUT,SALE,2,2025-09-14,0,,-0.717127013112964,1.4638501094227994,6,1,0,-0.08964248495954541
189,1,1,OUT,SALE,1,2025-09-15,0,,-1.1805977464785478,-0.8017837257372732,0,0,0,-0.09688190183835721
190,1,1,OUT,SALE,1,2025-09-16,0,,-1.1805977464785478,-0.801783725737273,1,0,0,-0.12924612564534743
191,1,1,OUT,SALE,1,2025-09-17,0,,-1.1805977464785478,-0.5855400437691199,2,0,0,-0.13767377594693986
192,1,1,OUT,SALE,1,2025-09-18,0,,-1.1805977464785478,-0.5855400437691199,3,0,0,-0.13858447125396994
193,1,1,OUT,SALE,1,2025-09-19,0,,-1.1805977464785478,-0.37796447300922686,4,0,0,-0.12373798352785814
194,1,1,OUT,SALE,2,2025-09-20,0,,-0.717127013112964,2.2677868380553625,5,1,0,-0.08926087848964315
195,1,1,OUT,SALE,2,2025-09-21,0,,-0.717127013112964,1.4638501094227994,6,1,0,-0.08964248495954541
196,1,1,OUT,SALE,1,2025-09-22,0,,-1.1805977464785478,-0.58554004376912,0,0,0,-0.09931083345452096
197,1,1,OUT,SALE,2,2025-09-23,0,,-0.717127013112964,1.4638501094227994,1,0,0,-0.14113401931797298
198,1,1,OUT,SALE,1,2025-09-24,0,,-1.1805977464785478,-0.8017837257372733,2,0,0,-0.13561555525283026
199,1,1,OUT,SALE,1,2025-09-25,0,,-1.1805977464785478,-0.8017837257372733,3,0,0,-0.1341962698587139
200,1,1,OUT,SALE,1,2025-09-26,0,,-1.1805977464785478,-0.8017837257372733,4,0,0,-0.11736221474919362
201,1,1,OUT,SALE,2,2025-09-27,0,,-0.717127013112964,1.0690449676496976,5,1,0,-0.11643279990154543
202,1,1,OUT,SALE,1,2025-09-28,0,,-1.1805977464785478,-0.8017837257372733,6,1,0,-0.04343721441755788
203,1,1,OUT,SALE,1,2025-09-29,0,,-1.1805977464785478,-0.58554004376912,0,0,0,-0.09931083345452096
204,1,1,OUT,SALE,2,2025-09-30,0,,-0.717127013112964,1.4638501094227994,1,0,0,-0.14113401931797298
205,1,1,OUT,SALE,5,2025-10-01,0,,0.673285186983787,7.612020568998558,2,0,0,-0.029910241606042942
206,1,1,OUT,SALE,5,2025-10-02,0,,0.673285186983787,2.1469801604867733,3,0,0,-0.12657835170940945
207,1,1,OUT,SALE,5,2025-10-03,0,,0.673285186983787,1.4185987312303814,4,0,0,-0.12697282463076798
208,1,1,OUT,SALE,3,2025-10-04,0,,-0.2536562797473803,0.0,5,1,0,-0.19020231411406796
209,1,1,OUT,SALE,3,2025-10-05,0,,-0.2536562797473803,-0.07662141663581952,6,1,0,-0.17431318602906964
210,1,1,OUT,SALE,3,2025-10-06,0,,-0.2536562797473803,-0.2648204488514248,0,0,0,-0.20567010131003693
211,1,1,OUT,SALE,3,2025-10-07,0,,-0.2536562797473803,-0.5698028822981902,1,0,0,-0.2335312796567166
212,1,1,OUT,SALE,3,2025-10-08,0,,-0.2536562797473803,-0.801783725737274,2,0,0,-0.23827360404276843
213,1,1,OUT,SALE,2,2025-10-09,0,,-0.717127013112964,-1.6102351203650815,3,0,0,-0.16172728666350333
214,1,1,OUT,SALE,2,2025-10-10,0,,-0.717127013112964,-1.270214697659913,4,0,0,-0.16573030971316316
215,1,1,OUT,SALE,3,2025-10-11,0,,-0.2536562797473803,0.5855400437691222,5,1,0,-0.18289860498360866
216,1,1,OUT,SALE,3,2025-10-12,0,,-0.2536562797473803,0.5855400437691222,6,1,0,-0.16933811445819053
217,1,1,OUT,SALE,3,2025-10-13,0,,-0.2536562797473803,0.5855400437691222,0,0,0,-0.17978985651636537
218,1,1,OUT,SALE,3,2025-10-14,0,,-0.2536562797473803,0.5855400437691222,1,0,0,-0.21459956960892862
219,1,1,OUT,SALE,3,2025-10-15,0,,-0.2536562797473803,0.5855400437691222,2,0,0,-0.22671066862263295
220,1,1,OUT,SALE,2,2025-10-16,0,,-0.717127013112964,-1.4638501094228062,3,0,0,-0.16890123269299667
221,1,1,OUT,SALE,3,2025-10-17,0,,-0.2536562797473803,0.5855400437691222,4,0,0,-0.20234672199407006
222,1,1,OUT,SALE,3,2025-10-18,0,,-0.2536562797473803,0.3779644730092296,5,1,0,-0.18415642634209883
223,1,1,OUT,SALE,3,2025-10-19,0,,-0.2536562797473803,0.3779644730092296,6,1,0,-0.1733863736569104
224,1,1,OUT,SALE,3,2025-10-20,0,,-0.2536562797473803,0.3779644730092296,0,0,0,-0.1890369961817358
225,1,1,OUT,SALE,3,2025-10-21,0,,-0.2536562797473803,0.3779644730092296,1,0,0,-0.22278772641035088
226,1,1,OUT,SALE,3,2025-10-22,0,,-0.2536562797473803,0.3779644730092296,2,0,0,-0.23282648926777044
227,1,1,OUT,SALE,3,2025-10-23,0,,-0.2536562797473803,0.3779644730092296,3,0,0,-0.22834244015548677
228,1,1,OUT,SALE,3,2025-10-24,0,,-0.2536562797473803,0.0,4,0,0,-0.21986257284956245
229,1,1,OUT,SALE,3,2025-10-25,0,,-0.2536562797473803,0.0,5,1,0,-0.19020231411406796
230,1,1,OUT,SALE,3,2025-10-26,0,,-0.2536562797473803,0.0,6,1,0,-0.1782201957358307
